filename,category,permalink,description
MP9_Dart.png,MP9,https://www.csgodatabase.com/skins/mp9-dart/,"Introduced: 11-Nov-2014, Price for factory new: 0.7$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Deadly_Poison.png,MP9,https://www.csgodatabase.com/skins/mp9-deadly-poison/,"Introduced: 08-Jan-2015, Price for factory new: 1.98$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Bioleak.png,MP9,https://www.csgodatabase.com/skins/mp9-bioleak/,"Introduced: 27-Apr-2016, Price for factory new: 0.49$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Sand_Scale.png,MP9,https://www.csgodatabase.com/skins/mp9-sand-scale/,"Introduced: 28-Nov-2016, Price for factory new: 0.31$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Black_Sand.png,MP9,https://www.csgodatabase.com/skins/mp9-black-sand/,"Introduced: 15-Feb-2018, Price for factory new: 0.35$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Modest_Threat.png,MP9,https://www.csgodatabase.com/skins/mp9-modest-threat/,"Introduced: 06-Dec-2018, Price for factory new: 0.27$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Capillary.png,MP9,https://www.csgodatabase.com/skins/mp9-capillary/,"Introduced: 03-Aug-2018, Price for factory new: 0.48$, Rarity: Mil-spec, Weapon Model: MP9"
MP9_Orange_Peel.png,MP9,https://www.csgodatabase.com/skins/mp9-orange-peel/,"Introduced: 27-Nov-2013, Price for factory new: 0.53$, Rarity: Industrial, Weapon Model: MP9"
MP9_Dry_Season.png,MP9,https://www.csgodatabase.com/skins/mp9-dry-season/,"Introduced: 19-Sep-2013, Price for factory new: 6.87$, Rarity: Consumer, Weapon Model: MP9"
MP9_Sand_Dashed.png,MP9,https://www.csgodatabase.com/skins/mp9-sand-dashed/,"Introduced: 27-Nov-2013, Price for factory new: 0.31$, Rarity: Consumer, Weapon Model: MP9"
MP9_Storm.png,MP9,https://www.csgodatabase.com/skins/mp9-storm/,"Introduced: 01-Jul-2014, Price for factory new: 4.78$, Rarity: Consumer, Weapon Model: MP9"
MP9_Green_Plaid.png,MP9,https://www.csgodatabase.com/skins/mp9-green-plaid/,"Introduced: 01-Jul-2014, Price for factory new: 2.6$, Rarity: Consumer, Weapon Model: MP9"
MP9_Slide.png,MP9,https://www.csgodatabase.com/skins/mp9-slide/,"Introduced: 01-Sep-2018, Price for factory new: 0.15$, Rarity: Consumer, Weapon Model: MP9"
MP9_Army_Sheen.png,MP9,https://www.csgodatabase.com/skins/mp9-army-sheen/,"Introduced: 03-Dec-2020, Price for factory new: 0.19$, Rarity: Consumer, Weapon Model: MP9"
PP-Bizon_Judgement_of_Anubis.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-judgement-of-anubis/,"Introduced: 27-Apr-2016, Price for factory new: 13.4$, Rarity: Covert, Weapon Model: PP-Bizon"
PP-Bizon_High_Roller.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-high-roller/,"Introduced: 14-Sep-2017, Price for factory new: 9.6$, Rarity: Classified, Weapon Model: PP-Bizon"
PP-Bizon_Fuel_Rod.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-fuel-rod/,"Introduced: 08-Dec-2015, Price for factory new: 3.1$, Rarity: Restricted, Weapon Model: PP-Bizon"
PP-Bizon_Blue_Streak.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-blue-streak/,"Introduced: 10-Jul-2014, Price for factory new: 7.31$, Rarity: Restricted, Weapon Model: PP-Bizon"
PP-Bizon_Osiris.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-osiris/,"Introduced: 01-Jul-2014, Price for factory new: 1.22$, Rarity: Restricted, Weapon Model: PP-Bizon"
PP-Bizon_Antique.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-antique/,"Introduced: 01-May-2014, Price for factory new: 3.7$, Rarity: Restricted, Weapon Model: PP-Bizon"
PP-Bizon_Embargo.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-embargo/,"Introduced: 18-Nov-2019, Price for factory new: 3.1$, Rarity: Restricted, Weapon Model: PP-Bizon"
PP-Bizon_Rust_Coat.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-rust-coat/,"Introduced: 19-Sep-2013, Price for factory new: 29.49$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Water_Sigil.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-water-sigil/,"Introduced: 18-Dec-2013, Price for factory new: 1.61$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Cobalt_Halftone.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-cobalt-halftone/,"Introduced: 18-Dec-2013, Price for factory new: 1.66$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Harvester.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-harvester/,"Introduced: 15-Jun-2016, Price for factory new: 0.35$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Photic_Zone.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-photic-zone/,"Introduced: 17-Feb-2016, Price for factory new: 1.73$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Brass.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-brass/,"Introduced: 27-Nov-2013, Price for factory new: 4.42$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Modern_Hunter.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-modern-hunter/,"Introduced: 14-Aug-2013, Price for factory new: 95.37$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Jungle_Slipstream.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-jungle-slipstream/,"Introduced: 15-Mar-2017, Price for factory new: 0.29$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Night_Riot.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-night-riot/,"Introduced: 15-Feb-2018, Price for factory new: 0.25$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Runic.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-runic/,"Introduced: 06-Aug-2020, Price for factory new: 0.42$, Rarity: Mil-spec, Weapon Model: PP-Bizon"
PP-Bizon_Chemical_Green.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-chemical-green/,"Introduced: 08-Aug-2014, Price for factory new: 2.08$, Rarity: Industrial, Weapon Model: PP-Bizon"
PP-Bizon_Night_Ops.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-night-ops/,"Introduced: 27-Nov-2013, Price for factory new: 0.25$, Rarity: Industrial, Weapon Model: PP-Bizon"
PP-Bizon_Carbon_Fiber.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-carbon-fiber/,"Introduced: 14-Aug-2013, Price for factory new: 8.74$, Rarity: Industrial, Weapon Model: PP-Bizon"
PP-Bizon_Candy_Apple.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-candy-apple/,"Introduced: 01-Sep-2018, Price for factory new: 0.27$, Rarity: Industrial, Weapon Model: PP-Bizon"
PP-Bizon_Bamboo_Print.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-bamboo-print/,"Introduced: 26-May-2015, Price for factory new: 3.1$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Sand_Dashed.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-sand-dashed/,"Introduced: 27-Nov-2013, Price for factory new: 0.11$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Urban_Dashed.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-urban-dashed/,"Introduced: 27-Nov-2013, Price for factory new: 0.17$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Irradiated_Alert.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-irradiated-alert/,"Introduced: 14-Aug-2013, Price for factory new: 9.5$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Forest_Leaves.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-forest-leaves/,"Introduced: 14-Aug-2013, Price for factory new: 14.54$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Facility_Sketch.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-facility-sketch/,"Introduced: 01-Sep-2018, Price for factory new: 0.08$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Seabird.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-seabird/,"Introduced: 18-Nov-2019, Price for factory new: 0.64$, Rarity: Consumer, Weapon Model: PP-Bizon"
PP-Bizon_Death_Rattle.png,PP-Bizon,https://www.csgodatabase.com/skins/pp-bizon-death-rattle/,"Introduced: 03-Dec-2020, Price for factory new: 0.16$, Rarity: Consumer, Weapon Model: PP-Bizon"
P90_Death_by_Kitty.png,P90,https://www.csgodatabase.com/skins/p90-death-by-kitty/,"Introduced: 14-Aug-2013, Price for factory new: 69.57$, Rarity: Covert, Weapon Model: P90"
P90_Asiimov.png,P90,https://www.csgodatabase.com/skins/p90-asiimov/,"Introduced: 01-Jul-2014, Price for factory new: 43.67$, Rarity: Covert, Weapon Model: P90"
P90_Emerald_Dragon.png,P90,https://www.csgodatabase.com/skins/p90-emerald-dragon/,"Introduced: 19-Sep-2013, Price for factory new: 274.96$, Rarity: Classified, Weapon Model: P90"
P90_Cold_Blooded.png,P90,https://www.csgodatabase.com/skins/p90-cold-blooded/,"Introduced: 08-Nov-2013, Price for factory new: 59.85$, Rarity: Classified, Weapon Model: P90"
P90_Trigon.png,P90,https://www.csgodatabase.com/skins/p90-trigon/,"Introduced: 20-Feb-2014, Price for factory new: 8.23$, Rarity: Classified, Weapon Model: P90"
P90_Shapewood.png,P90,https://www.csgodatabase.com/skins/p90-shapewood/,"Introduced: 08-Dec-2015, Price for factory new: 13.22$, Rarity: Classified, Weapon Model: P90"
P90_Shallow_Grave.png,P90,https://www.csgodatabase.com/skins/p90-shallow-grave/,"Introduced: 28-Nov-2016, Price for factory new: 7.43$, Rarity: Classified, Weapon Model: P90"
P90_Nostalgia.png,P90,https://www.csgodatabase.com/skins/p90-nostalgia/,"Introduced: 18-Oct-2019, Price for factory new: 10.93$, Rarity: Classified, Weapon Model: P90"
P90_Run_and_Hide.png,P90,https://www.csgodatabase.com/skins/p90-run-and-hide/,"Introduced: 03-Dec-2020, Price for factory new: 537.21$, Rarity: Classified, Weapon Model: P90"
P90_Blind_Spot.png,P90,https://www.csgodatabase.com/skins/p90-blind-spot/,"Introduced: 18-Dec-2013, Price for factory new: 8.41$, Rarity: Restricted, Weapon Model: P90"
P90_Chopper.png,P90,https://www.csgodatabase.com/skins/p90-chopper/,"Introduced: 15-Jun-2016, Price for factory new: 1.99$, Rarity: Restricted, Weapon Model: P90"
P90_Virus.png,P90,https://www.csgodatabase.com/skins/p90-virus/,"Introduced: 10-Jul-2014, Price for factory new: 3.74$, Rarity: Restricted, Weapon Model: P90"
P90_Death_Grip.png,P90,https://www.csgodatabase.com/skins/p90-death-grip/,"Introduced: 23-May-2017, Price for factory new: 9.2$, Rarity: Restricted, Weapon Model: P90"
P90_Elite_Build.png,P90,https://www.csgodatabase.com/skins/p90-elite-build/,"Introduced: 26-May-2015, Price for factory new: 1.92$, Rarity: Mil-spec, Weapon Model: P90"
P90_Module.png,P90,https://www.csgodatabase.com/skins/p90-module/,"Introduced: 11-Jun-2014, Price for factory new: 1.05$, Rarity: Mil-spec, Weapon Model: P90"
P90_Desert_Warfare.png,P90,https://www.csgodatabase.com/skins/p90-desert-warfare/,"Introduced: 01-May-2014, Price for factory new: 2.26$, Rarity: Mil-spec, Weapon Model: P90"
P90_Teardown.png,P90,https://www.csgodatabase.com/skins/p90-teardown/,"Introduced: 27-Nov-2013, Price for factory new: 1.7$, Rarity: Mil-spec, Weapon Model: P90"
P90_Glacier_Mesh.png,P90,https://www.csgodatabase.com/skins/p90-glacier-mesh/,"Introduced: 14-Aug-2013, Price for factory new: 31.65$, Rarity: Mil-spec, Weapon Model: P90"
P90_Grim.png,P90,https://www.csgodatabase.com/skins/p90-grim/,"Introduced: 18-Aug-2016, Price for factory new: 0.97$, Rarity: Mil-spec, Weapon Model: P90"
P90_Off_World.png,P90,https://www.csgodatabase.com/skins/p90-off-world/,"Introduced: 13-Mar-2019, Price for factory new: 0.4$, Rarity: Mil-spec, Weapon Model: P90"
P90_Baroque_Red.png,P90,https://www.csgodatabase.com/skins/p90-baroque-red/,"Introduced: 18-Nov-2019, Price for factory new: 13.31$, Rarity: Mil-spec, Weapon Model: P90"
P90_Facility_Negative.png,P90,https://www.csgodatabase.com/skins/p90-facility-negative/,"Introduced: 01-Sep-2018, Price for factory new: 1.07$, Rarity: Mil-spec, Weapon Model: P90"
P90_Freight.png,P90,https://www.csgodatabase.com/skins/p90-freight/,"Introduced: 06-Aug-2020, Price for factory new: 0.3$, Rarity: Mil-spec, Weapon Model: P90"
P90_Tiger_Pit.png,P90,https://www.csgodatabase.com/skins/p90-tiger-pit/,"Introduced: 03-Dec-2020, Price for factory new: 8.43$, Rarity: Mil-spec, Weapon Model: P90"
P90_Cocoa_Rampage.png,P90,https://www.csgodatabase.com/skins/p90-cocoa-rampage/,"Introduced: 03-Dec-2020, Price for factory new: 0.35$, Rarity: Mil-spec, Weapon Model: P90"
P90_Traction.png,P90,https://www.csgodatabase.com/skins/p90-traction/,"Introduced: 03-Aug-2018, Price for factory new: 0.75$, Rarity: Mil-spec, Weapon Model: P90"
P90_Leather.png,P90,https://www.csgodatabase.com/skins/p90-leather/,"Introduced: 01-Jul-2014, Price for factory new: 9.15$, Rarity: Industrial, Weapon Model: P90"
P90_Ash_Wood.png,P90,https://www.csgodatabase.com/skins/p90-ash-wood/,"Introduced: 27-Nov-2013, Price for factory new: 0.37$, Rarity: Industrial, Weapon Model: P90"
P90_Fallout_Warning.png,P90,https://www.csgodatabase.com/skins/p90-fallout-warning/,"Introduced: 14-Aug-2013, Price for factory new: 52.39$, Rarity: Industrial, Weapon Model: P90"
P90_Sunset_Lily.png,P90,https://www.csgodatabase.com/skins/p90-sunset-lily/,"Introduced: 18-Nov-2019, Price for factory new: 4.17$, Rarity: Industrial, Weapon Model: P90"
P90_Storm.png,P90,https://www.csgodatabase.com/skins/p90-storm/,"Introduced: 01-Jul-2014, Price for factory new: 3.36$, Rarity: Consumer, Weapon Model: P90"
P90_Sand_Spray.png,P90,https://www.csgodatabase.com/skins/p90-sand-spray/,"Introduced: 27-Nov-2013, Price for factory new: 0.29$, Rarity: Consumer, Weapon Model: P90"
P90_Scorched.png,P90,https://www.csgodatabase.com/skins/p90-scorched/,"Introduced: 27-Nov-2013, Price for factory new: 4.41$, Rarity: Consumer, Weapon Model: P90"
P90_Ancient_Earth.png,P90,https://www.csgodatabase.com/skins/p90-ancient-earth/,"Introduced: 03-Dec-2020, Price for factory new: 0.28$, Rarity: Consumer, Weapon Model: P90"
UMP-45_Primal_Saber.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-primal-saber/,"Introduced: 27-Apr-2016, Price for factory new: 7.37$, Rarity: Classified, Weapon Model: UMP-45"
UMP-45_Momentum.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-momentum/,"Introduced: 06-Dec-2018, Price for factory new: 8.62$, Rarity: Classified, Weapon Model: UMP-45"
UMP-45_Grand_Prix.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-grand-prix/,"Introduced: 15-Apr-2015, Price for factory new: 0.35$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Scaffold.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-scaffold/,"Introduced: 15-Mar-2017, Price for factory new: 1.56$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Arctic_Wolf.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-arctic-wolf/,"Introduced: 15-Feb-2018, Price for factory new: 1.42$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Moonrise.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-moonrise/,"Introduced: 13-Mar-2019, Price for factory new: 1.18$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Plastique.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-plastique/,"Introduced: 18-Oct-2019, Price for factory new: 1.51$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Crime_Scene.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-crime-scene/,"Introduced: 03-Dec-2020, Price for factory new: 46.85$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Gold_Bismuth.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-gold-bismuth/,"Introduced: 03-Dec-2020, Price for factory new: 2.12$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Exposure.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-exposure/,"Introduced: 14-Sep-2017, Price for factory new: 1.21$, Rarity: Restricted, Weapon Model: UMP-45"
UMP-45_Bone_Pile.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-bone-pile/,"Introduced: 19-Sep-2013, Price for factory new: 9.32$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Corporal.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-corporal/,"Introduced: 20-Feb-2014, Price for factory new: 0.55$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Riot.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-riot/,"Introduced: 26-May-2015, Price for factory new: 0.54$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Delusion.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-delusion/,"Introduced: 11-Nov-2014, Price for factory new: 1.55$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Labyrinth.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-labyrinth/,"Introduced: 01-Jul-2014, Price for factory new: 0.36$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Minotaurs_Labyrinth.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-minotaurs-labyrinth/,"Introduced: 26-May-2015, Price for factory new: nan$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Blaze.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-blaze/,"Introduced: 27-Nov-2013, Price for factory new: 17.57$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Briefing.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-briefing/,"Introduced: 18-Aug-2016, Price for factory new: 0.46$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Day_Lily.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-day-lily/,"Introduced: 18-Nov-2019, Price for factory new: 26.31$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Metal_Flowers.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-metal-flowers/,"Introduced: 23-May-2017, Price for factory new: 1.45$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Oscillator.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-oscillator/,"Introduced: 03-May-2021, Price for factory new: 2.14$, Rarity: Mil-spec, Weapon Model: UMP-45"
UMP-45_Carbon_Fiber.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-carbon-fiber/,"Introduced: 01-May-2014, Price for factory new: 0.29$, Rarity: Industrial, Weapon Model: UMP-45"
UMP-45_Gunsmoke.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-gunsmoke/,"Introduced: 27-Nov-2013, Price for factory new: 0.35$, Rarity: Industrial, Weapon Model: UMP-45"
UMP-45_Fallout_Warning.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-fallout-warning/,"Introduced: 14-Aug-2013, Price for factory new: 51.0$, Rarity: Industrial, Weapon Model: UMP-45"
UMP-45_Houndstooth.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-houndstooth/,"Introduced: 03-Dec-2020, Price for factory new: 1.78$, Rarity: Industrial, Weapon Model: UMP-45"
UMP-45_Indigo.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-indigo/,"Introduced: 01-Jul-2014, Price for factory new: 3.17$, Rarity: Consumer, Weapon Model: UMP-45"
UMP-45_Caramel.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-caramel/,"Introduced: 14-Aug-2013, Price for factory new: 29.98$, Rarity: Consumer, Weapon Model: UMP-45"
UMP-45_Scorched.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-scorched/,"Introduced: 01-Jul-2014, Price for factory new: 2.27$, Rarity: Consumer, Weapon Model: UMP-45"
UMP-45_Urban_DDPAT.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-urban-ddpat/,"Introduced: 27-Nov-2013, Price for factory new: 0.15$, Rarity: Consumer, Weapon Model: UMP-45"
UMP-45_Mudder.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-mudder/,"Introduced: 01-Sep-2018, Price for factory new: 0.12$, Rarity: Consumer, Weapon Model: UMP-45"
UMP-45_Facility_Dark.png,UMP-45,https://www.csgodatabase.com/skins/ump-45-facility-dark/,"Introduced: 01-Sep-2018, Price for factory new: 0.09$, Rarity: Consumer, Weapon Model: UMP-45"
MAG-7_Cinquedea.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-cinquedea/,"Introduced: 18-Nov-2019, Price for factory new: 791.01$, Rarity: Classified, Weapon Model: MAG-7"
MAG-7_Justice.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-justice/,"Introduced: 31-Mar-2020, Price for factory new: 10.87$, Rarity: Classified, Weapon Model: MAG-7"
MAG-7_Bulldozer.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-bulldozer/,"Introduced: 27-Nov-2013, Price for factory new: 165.37$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Heat.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-heat/,"Introduced: 15-Apr-2015, Price for factory new: 2.18$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Praetorian.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-praetorian/,"Introduced: 17-Feb-2016, Price for factory new: 2.41$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Petroglyph.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-petroglyph/,"Introduced: 18-Aug-2016, Price for factory new: 1.1$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_SWAG-7.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-swag-7/,"Introduced: 15-Feb-2018, Price for factory new: 1.35$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Core_Breach.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-core-breach/,"Introduced: 01-Sep-2018, Price for factory new: 6.33$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Monster_Call.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-monster-call/,"Introduced: 06-Aug-2020, Price for factory new: 2.95$, Rarity: Restricted, Weapon Model: MAG-7"
MAG-7_Hazard.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-hazard/,"Introduced: 19-Sep-2013, Price for factory new: 77.19$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Memento.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-memento/,"Introduced: 14-Aug-2013, Price for factory new: 3.79$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Heaven_Guard.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-heaven-guard/,"Introduced: 20-Feb-2014, Price for factory new: 1.33$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Counter_Terrace.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-counter-terrace/,"Introduced: 26-May-2015, Price for factory new: 57.89$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Firestarter.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-firestarter/,"Introduced: 11-Nov-2014, Price for factory new: 3.37$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Cobalt_Core.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-cobalt-core/,"Introduced: 17-Sep-2015, Price for factory new: 0.46$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Sonar.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-sonar/,"Introduced: 28-Nov-2016, Price for factory new: 0.32$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Popdog.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-popdog/,"Introduced: 18-Oct-2019, Price for factory new: 0.31$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Hard_Water.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-hard-water/,"Introduced: 23-May-2017, Price for factory new: 1.69$, Rarity: Mil-spec, Weapon Model: MAG-7"
MAG-7_Silver.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-silver/,"Introduced: 01-Jul-2014, Price for factory new: 9.0$, Rarity: Industrial, Weapon Model: MAG-7"
MAG-7_Metallic_DDPAT.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-metallic-ddpat/,"Introduced: 27-Nov-2013, Price for factory new: 0.41$, Rarity: Industrial, Weapon Model: MAG-7"
MAG-7_Chainmail.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-chainmail/,"Introduced: 18-Nov-2019, Price for factory new: 6.74$, Rarity: Industrial, Weapon Model: MAG-7"
MAG-7_Carbon_Fiber.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-carbon-fiber/,"Introduced: 03-Dec-2020, Price for factory new: 0.63$, Rarity: Industrial, Weapon Model: MAG-7"
MAG-7_Sand_Dune.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-sand-dune/,"Introduced: 14-Aug-2013, Price for factory new: 5.88$, Rarity: Consumer, Weapon Model: MAG-7"
MAG-7_Irradiated_Alert.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-irradiated-alert/,"Introduced: 14-Aug-2013, Price for factory new: 15.49$, Rarity: Consumer, Weapon Model: MAG-7"
MAG-7_Storm.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-storm/,"Introduced: 01-Jul-2014, Price for factory new: 2.21$, Rarity: Consumer, Weapon Model: MAG-7"
MAG-7_Seabird.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-seabird/,"Introduced: 26-May-2015, Price for factory new: 2.77$, Rarity: Consumer, Weapon Model: MAG-7"
MAG-7_Rust_Coat.png,MAG-7,https://www.csgodatabase.com/skins/mag-7-rust-coat/,"Introduced: 01-Sep-2018, Price for factory new: 0.12$, Rarity: Consumer, Weapon Model: MAG-7"
Nova_Antique.png,Nova,https://www.csgodatabase.com/skins/nova-antique/,"Introduced: 20-Feb-2014, Price for factory new: 9.06$, Rarity: Classified, Weapon Model: Nova"
Nova_Hyper_Beast.png,Nova,https://www.csgodatabase.com/skins/nova-hyper-beast/,"Introduced: 17-Feb-2016, Price for factory new: 21.27$, Rarity: Classified, Weapon Model: Nova"
Nova_Bloomstick.png,Nova,https://www.csgodatabase.com/skins/nova-bloomstick/,"Introduced: 10-Jul-2014, Price for factory new: 45.44$, Rarity: Classified, Weapon Model: Nova"
Nova_Graphite.png,Nova,https://www.csgodatabase.com/skins/nova-graphite/,"Introduced: 08-Nov-2013, Price for factory new: 9.9$, Rarity: Restricted, Weapon Model: Nova"
